0,0,4,4,11,35,52,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,72,264,26,22,50,175,76,4,114,28,42,44,46,25,0,3,89,70,45,6,0,0,0,2,17,84,154,108,62,2,3
59,0,0,1,0,1,0,1,36,9,2,1,1,1,0,0,289,31,5,2,0,1,0,1,421,134,50,20,0,1,0,2,662,210,25,10,8,1,1,0,15,5,6,6,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
855,40,16,6,3,4,6,28,25,12,9,9,6,3,4,6,9,10,234,8,3,5,7,14,14,19,123,16,6,12,3,8,10,14,19,37,24,24,27,17,13,23,29,35,18,25,31,128,2,1,0,3,0,3,0,2,1,3,1,2,1,1,1,7
385,61,34,2,0,0,0,0,49,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,59,0,1,1,0,1,0,0,382,221,97,32,19,13,6,2,287,43,12,5,7,2,5,5,106,2,0,0,1,0,0,0,167,0,0,0,1,0,0,0
152,329,420,16,2,1,1,0,9,13,3,2,0,4,0,1,8,9,9,13,7,19,23,57,17,61,56,45,34,54,65,43,18,46,98,145,102,41,22,9,8,2,1,2,0,1,0,2,5,3,0,0,0,0,0,0,41,1,1,1,1,1,0,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,7,0,1,0,0,0,0,12,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,29,8,6,2,0,0,0,2,45,67,117,185,299,529,473,100,15,19,10,6,5,5,9,0,6,2,1,0,0,0,0,0,10,5,3,0,1,0,0,0
25,3,5,11,18,32,51,2,1,5,7,9,0,4,2,0,3,4,4,3,1,3,4,9,7,34,59,76,74,69,64,242,13,71,24,24,18,17,30,251,45,38,14,21,26,21,85,434,1,1,2,8,13,13,5,10,0,2,1,2,3,1,0,0
117,99,52,11,1,2,0,3,27,8,0,0,0,0,0,0,13,4,3,0,0,0,0,1,38,19,14,8,3,2,0,0,62,121,76,61,32,7,2,0,74,94,33,11,5,13,9,0,118,235,46,0,1,0,0,0,135,321,135,3,3,1,1,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,76,95,63,19,6,3,1,43,24,34,21,5,4,1,3,26,35,27,11,2,5,0,2,103,36,21,13,8,7,2,2,153,59,30,21,4,3,1,1,146,20,7,1,1,0,0,2,118,8,7,1,1,0,2,1,250,21,24,8,6,1,3,2
334,631,85,108,43,3,0,1,101,12,3,1,0,0,0,3,9,7,10,22,136,23,3,3,12,15,61,75,58,24,16,4,5,9,52,25,26,12,5,0,2,1,6,0,2,9,43,10,1,0,1,0,0,0,0,0,1,3,6,3,0,0,0,0
243,114,67,92,41,6,1,0,17,15,20,11,1,4,0,1,12,5,11,9,6,5,0,2,50,91,16,22,43,30,6,6,96,162,122,145,40,60,41,224,16,36,45,10,9,3,3,7,6,2,0,1,1,0,0,0,46,2,1,0,0,0,0,0
6,1,0,5,3,2,3,7,1,0,0,2,2,3,3,3,2,1,0,0,1,0,0,0,4,11,1,45,111,84,2,0,19,213,113,128,188,215,313,177,2,9,23,30,26,28,61,117,1,3,7,4,0,3,0,2,3,2,4,8,6,4,4,9
717,615,579,2,0,0,0,0,3,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,53,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,6,4,1,0,0,0,0,0,158,5,6,4,0,0,0,0,1304,223,81,10,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
413,6,31,30,42,34,10,9,0,2,2,5,0,0,0,2,3,6,18,13,1,1,1,5,1,60,205,292,155,165,55,198,12,54,28,26,13,7,2,5,48,38,2,6,1,4,2,0,1,2,0,0,0,0,0,0,0,1,1,1,2,2,1,1
185,10,1,0,1,1,0,0,62,11,2,0,0,0,0,0,33,5,1,0,0,0,0,0,328,82,17,2,0,0,0,0,423,601,95,1,1,0,0,0,56,57,5,2,0,0,0,0,17,8,2,0,0,0,0,0,4,8,3,1,0,0,0,0
310,145,137,147,97,55,67,525,133,28,0,0,0,0,0,0,65,0,0,0,0,0,0,0,187,3,2,0,0,0,0,0,54,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,6,3,2,12
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,6,5,2,4,287,518,433,298,179,118,69,76,4,5,0,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,50,27,33,24,5,5,4,139,51,8,7,0,3,1,0,219,6,2,4,0,0,1,0,111,11,10,6,0,2,0,1,20,5,10,54,200,338,100,2,6,13,7,9,24,47,50,27,3,4,1,3,0,0,1,1,2,0,2,3,2,0,0,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,31,21,33,11,12,4,3,17,6,7,12,1,2,0,0,10,8,3,1,1,0,0,1,86,68,35,30,21,12,4,8,109,530,297,86,43,16,7,7,38,41,26,6,12,6,3,9,20,11,0,1,0,0,0,1,33,21,10,8,2,0,2,1
614,185,101,39,25,13,0,0,32,42,4,0,1,0,0,0,13,0,0,0,0,0,0,0,175,4,0,1,1,0,0,0,17,50,183,181,121,165,15,0,8,5,3,0,0,0,0,0,3,3,0,0,0,0,0,0,16,3,2,0,0,0,0,0
113,45,46,80,21,7,2,3,28,26,23,12,11,5,0,2,20,23,15,14,20,14,7,3,181,85,56,89,81,103,122,40,137,105,30,41,61,86,7,0,109,9,2,6,1,3,0,0,45,2,2,2,0,0,0,0,43,14,9,11,2,0,1,0
176,64,47,69,70,19,1,0,44,11,5,6,4,1,0,0,14,2,2,6,3,4,0,0,29,12,12,19,8,18,2,12,20,35,114,290,128,99,66,12,161,77,41,36,27,24,10,1,43,11,6,5,3,2,0,0,97,30,13,11,2,0,0,1
5,8,4,0,0,0,0,0,24,290,36,0,0,0,0,0,19,27,2,0,0,0,0,0,35,33,20,3,0,0,0,0,6,68,908,501,30,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,13,0,0,0,0,0,0,324,38,0,0,0,0,0,0,24,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,47,59,92,50,12,10,12,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66,2,2,1,0,1,0,0,343,94,14,13,52,34,4,19,164,22,6,3,4,5,1,0,175,28,3,3,16,7,0,0,153,192,94,84,49,31,20,4
1956,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,2,20,25,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
749,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,502,413,94,41,32,16,2,5,44,0,2,1,1,5,2,6,12,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,0,2,0,0,68,2,5,3,0,1,1,3,30,13,7,16,16,13,18,39,91,59,73,118,201,343,319,272,68,57,52,35,14,3,5,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
47,0,0,0,0,0,0,0,616,3,0,0,0,0,0,0,119,0,0,0,0,0,0,0,82,3,1,0,0,0,0,0,5,45,99,86,63,46,14,6,5,3,12,20,35,57,173,484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,74,77,45,12,19,25,35,14,5,9,3,2,3,4,2,19,11,11,9,3,2,0,0,38,8,5,9,13,5,3,0,63,85,29,17,25,28,10,5,75,169,25,28,47,30,34,18,288,7,8,4,0,3,5,0,317,18,46,24,22,14,12,9
786,142,16,8,20,16,14,9,51,4,3,3,1,1,0,1,18,4,2,1,3,1,1,2,151,28,28,33,44,55,46,31,191,57,60,15,21,10,2,0,45,7,2,7,4,4,6,11,7,4,3,2,0,1,0,0,29,5,0,1,0,0,5,3
69,18,1,0,0,0,0,0,255,98,10,0,0,0,0,0,177,242,36,1,0,0,0,0,44,64,54,129,0,0,0,0,16,100,58,5,0,0,0,0,256,117,48,12,0,0,0,0,59,48,26,1,0,0,0,0,63,11,7,0,0,0,0,0
67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,1,3,20,69,33,1,2,0,0,0,1,1,50,292,0,0,0,0,0,1,4,1464,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
230,0,0,1,0,0,0,3,7,1,0,0,0,0,2,46,2,5,4,14,13,24,36,111,22,5,8,4,4,1,0,1,114,89,124,159,286,229,156,50,29,115,48,20,7,10,12,17,4,3,2,2,1,1,0,0,1,0,1,0,0,0,0,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,97,249,108,1,0,1,1,33,104,25,5,0,3,3,1,46,39,36,30,29,39,60,140,91,70,70,43,35,28,26,112,91,37,35,39,34,33,30,144,16,3,2,2,1,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1311,1,0,3,0,8,1,28,1,7,7,8,3,8,12,24,1,3,3,8,1,3,3,11,3,12,15,5,3,1,1,8,1,392,48,4,28,18,5,6,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,1,9,41,101,633,57,16,3,12,22,41,38,712,70,3,0,0,0,0,0,0,28,1,0,0,0,0,0,0
68,172,5,2,2,1,1,4,176,215,0,2,0,0,0,0,109,11,1,1,0,0,0,0,117,80,21,12,13,5,8,7,43,150,98,128,156,100,71,23,37,25,41,23,13,15,20,5,11,3,2,1,0,0,1,0,15,6,1,3,0,0,1,0
510,25,24,15,9,5,3,1,230,1,3,1,1,0,0,0,20,0,0,0,0,0,0,0,135,0,0,0,1,0,0,0,167,78,30,60,77,10,0,0,84,38,180,136,101,16,0,0,17,0,0,0,0,0,0,0,29,7,5,3,0,3,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1046,3,0,0,0,0,0,0,158,200,60,53,146,208,0,0,7,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,9,30,24,18,6,0,0,22,10,5,23,124,133,11,0,16,4,5,5,10,6,1,0,159,12,4,0,0,0,0,0,95,74,159,341,423,2,3,0,16,9,14,30,8,3,3,7,26,20,49,22,0,0,0,0,2,3,24,3,0,0,0,0
110,123,46,7,0,0,0,0,8,6,9,9,14,40,77,89,5,1,2,0,0,0,0,0,11,0,3,1,0,0,0,0,200,181,61,16,3,11,254,210,282,35,6,4,6,22,70,26,22,8,0,0,0,0,0,0,44,3,0,0,0,0,0,0
28,5,3,4,3,3,1,0,4,10,4,4,0,0,0,0,5,8,2,0,0,0,0,0,29,14,11,8,2,1,0,1,53,106,219,307,350,310,63,5,3,9,18,39,90,162,125,10,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0
112,74,141,89,69,66,120,179,31,20,11,10,17,17,9,12,10,8,7,3,8,21,34,25,21,18,7,3,1,6,5,6,53,96,126,139,43,2,0,2,61,29,29,24,3,4,2,8,38,11,3,0,0,0,0,2,74,36,13,3,5,4,10,45
336,589,329,22,0,0,0,0,61,667,11,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,6,9,14,41,86,81,30,17,21,33,82,221,555,622,126,35,10,6,2,7,2,1,1,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0
21,10,11,17,28,28,52,0,11,11,7,11,13,11,5,1,10,8,15,18,32,41,65,21,29,33,50,99,125,187,271,290,30,40,86,110,66,47,34,18,9,3,2,4,1,7,4,1,7,2,4,2,1,0,0,0,5,4,1,4,1,1,0,0
74,22,13,5,1,10,12,0,99,142,68,12,1,3,0,6,49,69,4,3,0,4,0,0,67,157,61,8,4,0,0,0,65,263,142,190,119,30,6,3,100,16,24,79,21,1,0,0,35,1,1,0,0,0,0,0,32,3,0,0,0,0,0,0
60,1,0,1,0,2,0,6,2,0,1,2,0,1,0,0,1,1,1,0,0,0,0,3,299,19,8,9,1,1,1,2,1068,238,220,40,18,6,2,1,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
112,31,5,2,1,5,2,5,48,2,0,1,0,0,0,1,23,6,3,1,3,3,19,18,56,57,29,19,23,42,57,75,56,200,121,116,99,107,142,163,35,38,33,28,28,30,35,80,19,2,1,1,0,0,0,2,20,5,1,2,7,3,0,2
37,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,17,5,5,1,1,5,9,18,41,82,250,513,312,89,61,27,33,253,149,31,13,3,3,4,3,23,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,78,171,88,28,6,1,2,0,11,35,45,80,128,209,182,856,6,7,0,10,10,7,8,18,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,30,6,4,0,1,0,6,6,2,1,4,0,2,0,3,3,0,0,2,0,0,0,4,23,2,2,1,0,0,0,3,42,42,4,11,3,10,3,1,101,35,18,15,5,2,0,5,33,8,1,0,0,0,0,6,84,17,3,1,0,0,0,1
27,2,0,1,0,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,103,22,5,0,1,1,2,84,451,294,482,175,103,97,89,1,2,0,0,0,1,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,291,65,69,138,68,26,45,66,152,3,0,0,0,0,0,46,44,0,0,0,0,0,1,22,69,29,6,0,0,0,0,29,115,143,98,66,54,27,41,5,11,12,9,4,3,6,33,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,81,110,109,66,17,3,1,27,89,297,168,22,5,2,2,24,46,56,11,4,0,0,0,29,34,23,4,1,0,1,1,34,54,98,163,116,41,1,4,34,43,37,9,9,6,4,12,31,5,0,0,0,0,0,0,28,15,2,0,0,0,0,1
382,22,54,30,9,26,3,5,57,159,20,6,1,1,0,3,102,28,9,5,1,1,1,3,350,78,67,35,7,25,0,18,149,77,45,76,39,29,8,6,10,7,7,11,17,16,1,6,2,0,0,2,1,0,0,4,0,0,1,1,0,2,0,0
2,1,0,0,0,0,0,0,4,899,1,0,0,0,0,0,511,98,1,1,0,0,0,0,333,125,28,0,0,1,0,0,11,2,2,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,5,31,130,649,473,405,57,11,0,0,18,122,33,34,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179,40,46,29,5,5,3,8,12,16,4,0,0,0,0,1,10,1,1,0,0,0,1,3,58,36,8,6,8,0,1,7,44,124,308,321,184,71,21,31,34,64,45,33,19,28,21,59,20,10,2,0,2,0,1,2,40,16,14,12,4,1,0,6
584,48,113,71,42,14,4,1,359,56,195,185,79,33,6,2,62,1,1,5,10,3,2,1,48,0,0,1,0,1,0,3,16,1,1,1,0,0,0,0,20,0,2,1,0,3,0,2,20,0,0,0,0,1,0,0,23,2,1,0,0,0,1,0
27,74,52,125,299,386,0,0,36,164,17,1,0,0,0,0,11,1,4,33,111,113,46,16,13,6,5,52,136,124,79,20,3,13,13,1,0,1,0,0,16,11,2,0,0,0,0,0,7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
134,26,9,2,0,0,0,1,24,1,2,0,0,0,0,1,18,11,6,7,5,3,4,2,120,86,102,125,133,102,58,28,80,105,118,135,92,92,49,16,57,32,17,9,3,4,6,2,41,16,2,3,2,1,0,0,103,22,4,2,2,0,0,0
618,3,0,2,0,0,0,6,22,1,0,2,0,1,0,3,6,3,0,1,0,2,0,10,39,15,20,21,16,5,9,17,11,19,67,225,128,103,99,418,2,7,1,5,3,7,6,91,0,0,1,0,2,0,1,2,1,1,0,1,0,0,0,2
363,60,6,0,0,0,0,1,11,10,3,0,0,0,0,0,4,2,0,0,0,0,0,24,31,54,5,0,1,0,0,0,101,809,99,66,76,38,5,2,43,27,19,26,58,24,1,19,10,2,0,1,0,1,0,1,16,3,1,1,1,0,0,0
0,3,0,0,0,0,0,0,42,215,4,0,0,0,0,0,173,117,1,0,0,0,0,0,40,206,662,5,0,0,0,0,4,147,242,80,26,2,1,0,0,6,28,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,124,22,10,4,3,7,5,39,5,2,1,0,1,0,0,19,2,0,1,0,0,0,0,61,13,5,7,3,3,2,3,124,161,483,232,117,50,63,49,66,18,8,13,7,7,5,6,22,7,1,1,0,0,0,0,46,8,3,2,0,0,3,0
254,325,171,127,84,44,2,1,24,74,48,25,7,12,4,0,45,47,21,12,3,5,0,0,99,107,43,25,19,1,1,0,63,102,40,34,15,15,8,0,23,23,8,8,7,9,10,3,7,5,0,0,1,0,0,0,5,3,2,2,0,1,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,7,28,22,12,1,5,0,30,184,279,112,118,388,767,0,1,2,2,0,1,14,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,18,14,25,15,2,5,4,3,7,23,14,1,0,0,5,1,0,1,0,0,0,0,44,60,107,35,6,0,0,0,180,328,470,300,118,19,3,0,24,23,22,24,23,8,1,0,6,2,0,0,1,0,0,0,14,1,0,0,0,0,0,0
117,81,31,19,9,6,4,4,31,10,2,0,0,0,0,1,13,14,10,10,2,0,0,2,41,85,177,188,163,109,43,29,83,109,54,16,20,15,5,2,140,96,38,13,7,2,3,23,76,8,1,1,0,1,0,1,85,19,0,1,0,2,2,1
301,81,29,12,18,17,9,16,97,3,0,0,0,0,0,4,26,0,0,1,0,0,0,0,260,10,9,5,11,8,16,25,29,35,86,110,231,243,137,73,16,5,6,3,9,19,11,17,12,0,0,1,0,0,0,4,17,0,0,1,0,2,0,0
358,292,3,1,0,0,0,0,373,254,1,0,0,0,0,0,93,14,0,0,0,0,0,0,163,36,3,1,0,0,0,0,169,65,29,21,5,0,0,0,45,19,18,4,1,0,0,0,14,3,1,0,0,0,0,0,25,8,6,0,0,0,0,0
33,36,23,10,4,1,0,0,33,70,53,24,12,9,4,0,46,90,48,15,6,2,0,1,72,159,64,11,6,2,0,4,61,241,201,84,44,32,38,35,65,99,35,74,29,16,21,36,18,20,4,1,1,1,0,0,15,9,4,2,1,0,0,0
9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,10,1,4,7,16,8,8,6,37,18,416,312,55,174,424,420,19,3,3,4,8,0,0,10,7,3,2,1,1,0,0,0,25,5,0,0,0,0,0,0
399,0,0,3,0,1,0,9,0,4,22,39,18,2,0,0,0,9,14,9,0,0,0,1,0,11,7,6,2,1,0,7,18,95,172,144,130,98,125,167,5,1,3,6,5,31,110,336,0,0,0,2,0,0,1,11,0,0,0,0,0,0,0,1
285,611,435,249,142,163,70,14,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,9,2,2,2,2,0,2,1,3,2,1,0,0,0,0,0,6,11,0,0,0,0,0,0
54,48,19,18,9,10,4,2,7,12,14,20,16,12,1,3,3,4,0,0,1,0,0,0,10,8,4,3,0,3,0,3,6,109,98,121,23,6,0,0,22,149,575,432,18,3,4,7,16,70,16,0,0,0,0,0,15,42,4,0,1,0,0,0
35,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,36,3,7,12,2,2,2,0,52,57,110,252,246,178,57,4,28,64,93,118,154,220,234,10,5,10,1,2,0,1,0,0,8,8,2,1,0,0,0,0
483,1,0,0,0,0,0,0,8,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,2,6,4,0,1,0,0,0,9,18,69,103,136,149,455,550,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
213,340,143,43,93,143,1,1,152,68,1,3,0,2,0,0,38,15,2,1,1,3,7,12,180,11,11,11,5,20,17,196,192,20,26,11,8,4,3,6,5,5,1,1,0,1,0,2,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0
94,46,15,2,3,0,0,0,25,18,14,4,1,0,1,0,34,19,7,1,0,0,0,0,182,86,29,95,51,13,0,0,245,163,122,218,117,92,46,19,39,34,23,23,23,32,27,24,6,3,1,0,0,0,0,0,21,4,2,1,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,1,0,3,0,0,0,1,3,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,6,6,4,3,0,4,12,10,6,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,4,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4,2,6,3,4,0,15,3,213,474,117,170,217,142,170,0,1,0,5,1,13,19,44,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1
1,27,101,200,195,1266,187,1,27,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,5,2,2,0,0,0,0,51,54,77,7,0,1,1,0,41,102,16,2,0,1,0,0,45,67,39,17,6,1,0,0,12,58,86,119,129,139,119,43,10,31,33,44,47,109,179,249,7,3,4,2,2,0,0,2,4,18,2,1,1,0,0,1
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,307,149,80,128,255,182,296,6,9,6,13,12,19,12,52,2,1,0,0,0,0,0,0,1,3,1,2,1,0,0,0,14,52,47,10,1,0,0,0,35,48,16,2,0,1,0,0,23,5,0,0,0,0,0,0,25,9,0,0,0,0,0,0
9,8,1,0,1,0,0,0,31,9,4,7,5,5,0,0,19,43,28,13,3,0,0,0,133,155,170,90,35,5,1,0,202,283,395,239,68,18,2,1,16,9,7,3,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
161,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,10,4,1,1,0,0,0,1,489,39,7,1,1,2,1,0,1145,25,12,3,2,4,4,78,17,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
498,0,0,0,0,0,0,0,7,0,0,3,2,5,9,8,9,0,1,3,1,44,648,719,36,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
36,9,2,0,0,0,0,0,13,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,25,45,38,53,63,51,33,23,54,98,162,172,127,47,13,7,388,80,44,44,25,19,6,7,142,33,20,4,5,2,0,0,57,60,9,2,1,0,0,0
29,74,129,308,570,83,2,1,25,56,37,6,1,0,0,0,12,19,26,6,1,0,0,0,16,26,50,58,48,45,54,39,28,63,83,36,14,10,3,1,15,19,12,8,0,2,0,0,4,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0
127,27,22,8,2,1,0,0,81,26,12,6,6,7,0,0,18,15,6,2,2,2,0,1,42,79,46,17,5,1,1,0,87,303,543,287,61,13,0,0,19,9,10,7,41,55,0,0,2,1,0,0,0,0,0,0,24,1,0,0,0,0,0,0
37,15,14,24,20,13,3,3,141,43,21,1,2,3,0,1,121,31,4,1,2,0,0,1,348,52,18,4,2,0,1,0,339,391,88,46,21,6,2,1,21,18,36,26,12,13,5,10,7,14,4,5,3,2,0,0,6,8,9,3,0,3,0,0
201,212,46,2,0,0,0,0,41,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,60,12,4,0,0,0,0,0,220,456,125,28,5,2,1,0,138,110,26,9,4,0,0,0,74,39,0,0,0,0,0,0,112,69,10,0,0,0,0,0
171,111,172,213,194,149,157,54,43,133,78,68,26,7,1,1,30,50,34,19,4,2,0,2,13,45,30,11,1,0,1,2,3,7,5,6,2,1,1,1,7,16,7,2,2,3,0,0,11,15,2,3,3,2,0,1,4,31,42,16,5,3,1,1
103,3,2,5,2,3,3,6,3,3,1,2,1,0,2,4,8,1,0,2,0,0,0,3,19,4,4,3,1,0,0,11,685,479,157,150,100,35,15,14,7,24,18,19,27,14,11,60,0,1,0,0,1,1,0,4,0,0,0,1,0,0,2,1
0,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,395,1,0,0,0,0,2,50,432,241,0,0,0,0,2,7,64,41,12,0,0,0,2,2,16,15,51,32,188,3,2,2,9,34,53,90,132,116
